sentiment,repeated_chars_count,has_digit_prefix,text_clean,text_len,word_count,avg_word_len,unique_word_ratio,json_parse
1,0,0,Красафчики,10,1,10.0,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,А можно все серии гдето глянуть мб за минутное видео это както перебор,70,13,4.461538461538462,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none\n}'}"
0,0,0,Петр в случае со смутой вопрос не только к разработчику но и к заказчику Тут насколько вижу делали тихо и без пафоса,116,22,4.318181818181818,0.9090909090909091,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Пусть Ангел Хранитель оберегает Вас,35,5,6.2,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,молодежь бывает разная что не говори есть ребятки которые защищают героинов наркотов говоря что они хорошие потому что были против Путина а есть те кто ничего не говорит и просто участвует в нац проектах помогает родным городам и всячески спосбствуют развитию это все молодежь России но разные в итое,300,49,5.142857142857143,0.8571428571428571,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 9, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'group'}"
1,0,0,Наш крутой учитель Ефремов,26,4,5.75,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,Здорово конечно но в условиях нашей демографии самое лучшее что может сделать женщина это подарить стране две или три новые жизни мужчины этого слелать не могут к сожалению,172,28,5.178571428571429,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Лучше бы у нас в Курске дороги сделали Можно полмашины в яме оставить Позор,75,14,4.428571428571429,0.9285714285714286,"{'positive_word_count': 0, 'negative_word_count': 3, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'city'}"
-1,0,0,А помните как они говорили что якобы хотят только защитить Донбасс а по факту тупо захватывают территории,105,17,5.235294117647059,0.9411764705882353,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': None, 'aggression_flag': None, 'emotional_intensity': None, 'rhetorical_question_count': 0, 'appeal_flag': None, 'religious_lexicon_flag': None, 'political_lexicon_flag': None, 'target_entity': None}"
1,0,0,Настоящие патриоты,18,2,8.5,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'group'}"
1,0,0,Выздоравливай Рустам Спасибо за мужество и отвагу,49,7,6.142857142857143,1.0,"{'positive_word_count': 3, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,На месте Артемовскаразминировать и построитьвозродить что можнопромышленную рабочую зонуЖитьтам нельзяВся земля полита кровьючеловеческими останкамикакое житье на кладбищеЖильепостроить вне пределах городаЛюдей немногонесколько многоэтажек будет достаточно,256,24,9.708333333333334,0.9583333333333334,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 6, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'place'}"
1,0,0,Невероятной силы и отваги люди Время новых героев,49,8,5.25,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Местный житель выжил После ти ранений,37,6,5.333333333333333,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,Дай бог им здоровья успехов в жизни,35,7,4.142857142857143,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,В Национальном центре Россия состоялись показы новых российских сериалов приуроченных к летию ПобедыВ рамках премьерных показов были представлены четыре проекта Таганрог военная драма Значит нам туда дорога шпионская драма По следу зверя и документальный сериал ПобедаПосетители Национального центра Россия стали свидетелями премьерных показов и смогли получить подробную информацию о каждом из проектов от их создателей и актёровТекст на изображении ОЖИВШИЕ ИСТОРИИ ВОЙНЫ НОВЫЕ РОССИЙСКИЕ СЕРИАЛЫ К ЛЕТИЮ ПОБЕДЫ,512,68,6.544117647058823,0.8823529411764706,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 8, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'none'}"
1,0,0,Маме огромного терпениядетям здоровья и успехов и чтобы батя вернулся домой с победой,85,13,5.615384615384615,0.9230769230769231,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'family'}"
0,0,0,Волшебная просто И юбка зачётА чего так за микрофон схватилась двумя руками На первом и втором снимкеНервничала очень,117,18,5.555555555555555,0.9444444444444444,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Любовь или нелюбовь к России не всегда может быть заложена родителями С возрастом прихожу к выводу что это все работает на генном уровне Похоже в данной семье все сошлось,170,29,4.896551724137931,0.9310344827586207,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
1,0,0,Нужно посмотреть,16,2,7.5,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Это нужно было делать раньше чтобы людям донести те реалии жизни которые происходили здесь в ДНР Возможно тогда все намного быстрее бы сдвинулось с мёртвой точки И не погибло такое огромное количество людей Как показывают рекламу по тв так бы показать эту первую серию чтобы видели все а не выборочно,300,50,5.02,0.92,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 7, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
1,0,0,на одном дыхании жду продолжения,32,5,5.6,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Кайф Молодцы что упомянули что и тыл важен тоже,47,9,4.333333333333333,0.8888888888888888,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Здоровья тебе Санечка,21,3,6.333333333333333,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,Какие прекрасные мужчины у этих прекрасных женщин,49,7,6.142857142857143,1.0,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,То же самоетолько не будет фашистов и геноцида людей вообще любыхИ США не будет паразитировать на государствах,110,17,5.529411764705882,0.8823529411764706,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 2, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'none'}"
1,0,0,Мне кажется достойный отец достойнешего семейства,49,6,7.333333333333333,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 2, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,Оксана Именно они стали так же причиной для того что бы защищать ребят в такие страшные дни,91,17,4.411764705882353,1.0,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 3, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Слава Богу и русскому солдату,29,5,5.0,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'country'}"
1,0,0,Это действительно героический пример мужества и самоотверженности Несмотря на боевые травмы и тяжелые обстоятельства Ярый и его группа проявили исключительную стойкость и профессионализм Умение выполнять боевые задачи даже в условиях тяжелого огня говорит о высоком уровне подготовки и командного духа Такие события подчеркивают как важна поддержка и взаимовыручка среди военнослужащих в условиях конфликта Сохраняя целеустремленность и братство они смогли не только выполнить свою задачу но и спасти своих товарищей из окружения Это олицетворяет истинные ценности военной службы,579,77,6.532467532467533,0.8571428571428571,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 8, 'negation_count': 0, 'intensifier_count': 2, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
0,0,0,Тёма дак в смуте я никаких лозунгов пока не видел и ниче я не грёб ты понял меня так как сам захотел я говорю что раньше игроделы делали игры как и какие хотели и из этого состояла СВОЯ индустрия отечественная про которую можно фильм снятьсериала многовато а сейчас всё нет никакой индустрии и все эти базары в сериале об одном,327,60,4.466666666666667,0.8666666666666667,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 8, 'negation_count': 2, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Эх нам бы веру этих не побоюсь этого слова прекрасных людей Как они любят и верят в Россию Может и нам поучиться как хочется чтоб всё наши люди от чиновников и до простого рабочего человека так же верили и любили свою Родину И не смотрели на не как на источник загребания денег и вывода их за границу А чтоб всё было только для своих для людей для стариков и детей для блага своей Страны Может и жили бы как у Христа за пазухой,427,83,4.156626506024097,0.7228915662650602,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 1, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
-1,0,0,Какой мудак,11,2,5.0,1.0,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,странная какая то форма вроде парадная погоны подполковника фуражка без орла и с кокардой от пилотки левая часть груди пустая хоть справа и знак окончания военного вуза и гвардия советская,188,30,5.3,0.9333333333333333,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 8, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'none'}"
0,0,0,что за ЕСЛИ ПОБЕДИТ,19,4,4.0,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Гриша настоящий мужчина и человечище,36,5,6.4,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,Слушать такие истории тяжело но они очень важны для понимания реальности,72,11,5.636363636363637,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 1, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Надо законодательно закрепить положение чтобы не искажали символы религии,73,9,7.222222222222222,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'abstract'}"
0,0,0,Что за шляпа,12,3,3.3333333333333335,1.0,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Классно что вышло А на Кинопоиске можно будет какнибудь посмотреть,66,10,5.7,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none\n}'}"
0,0,0,О Западных Украинцах хорошо бы фильм расследование как так супер тоталитарный СССР а тут все карающие и контрольные органы не увидели национализмаэкстремизма ни КГБ ни Прокуратура ни Милиция ни партийный контроль ни просто бдительные граждане которые на ближнего всегда любили донести А тут все разом ослепли Как так вышло то,325,50,5.52,0.82,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'group'}"
1,0,0,Юра бог в помощь тебе,21,5,3.4,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,Половина актёров из кошки Чтото трейлер не впечатлилИзза Ефремова посмотрю,74,10,6.5,1.0,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 4, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Потому что Франция поддержавшая и воевавшая на стороне Гитлера поддерживает Гитлеровских коллаборантов Это же просто,116,15,6.8,1.0,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
0,0,0,ТетрисЯ помню это был очень холодный май Я в зимней куртке на рынке и с интересом рассматриваю четырехугольные пластмасски игры тетрис Мне холодно Мама держит меня за руку Солнца не было уже неделю Город маленький и спокойный Город Кумертау Помню озябшие ноги от того что китайские кроссовки промокли насквозь Рынок пах чебуреками Мы проходим прилавок за прилавком Вижу наваленных в кучу батареек и опять те же пластмасски но уже со включённым экраном Там красовались как какие то цифры Пальцы гудят от холода ибо мама слишком сильно держала мою руку Наконец она отпускает руку и пальцы чувствуют наплывающее теплоВо рту ковыряю пломбу которая изрядно поцарапала мне языкПомню капли падающие мне на козырек бейсболки Мама ругает что еще рано было снимать шапку Но мода на бейсболки не проходила уже второй или третий год Холодный ветер проходит под немытые волосы Меня то в ванну не загонишь то не выгонишь из ваннойЯ попадаю в больницу с какой болезнью не помню И мама в одно из посещений приносит тетрис Тетрис оказался бракованный там все игры были про стройку никаких гонок и змеек Но я был счастлив и начал быстро выздоравливатьВышел из больницы когда люди уже ходили в футболкахРазный май Разный я Счастливый и рот до ушей садимся пыльный жёлтый Пазик до дома Лето скоро начнётся,1285,210,5.123809523809523,0.7333333333333333,"{'positive_word_count': 4, 'negative_word_count': 3, 'neutral_word_count': 9, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Зачем эти говнопосты в группе про науку и технику,49,9,4.555555555555555,1.0,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Здоровья Вам сил удачи Спасибо большое за подвиг,48,8,5.125,1.0,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
-1,0,0,СоциалДемократ да кто ж вам балбесам не давал то свою страну строить По вашему дядя Вова в новогоднем обращении так и говорил В минувшем году нам удалосьтаки главное не дать украинцам построить своб страну и начать жить лучше так что ли,236,41,4.780487804878049,0.8780487804878049,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 6, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 1, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
0,0,0,Так кого сшибли дрон или транспортник,37,6,5.333333333333333,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 1, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Причём тут Укра и НАТО Как существование одного связано с другим Зачем мешать солёное с зелёным,95,16,5.0,0.9375,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 2, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'none'}"
0,0,0,Он конечно молодецно че то я не пойму мать украинка жил в донецке а воевал за русских,85,17,4.0588235294117645,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': None, 'aggression_flag': None, 'emotional_intensity': None, 'rhetorical_question_count': 0, 'appeal_flag': None, 'religious_lexicon_flag': None, 'political_lexicon_flag': None, 'target_entity': None}"
1,0,0,Герой,5,1,5.0,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,Хорошее дело Поддерживаю вас,28,4,6.25,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,человек про кого говорят что он герой того видео,48,9,4.444444444444445,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 0, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Крутой парень,13,2,6.0,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,Александрууважение Храни его Господь,36,4,8.25,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
